vehicle_id,timestamp,date,hour,day_of_week,region,latitude,longitude,speed_kmph,heading,vehicle_status,ignition_status,signal_quality,is_moving,is_low_signal
VEH0089,2026-08-26 09:47:57,2026-08-26,9,Wednesday,Coimbatore,11.071096,76.994042,29.63,10.21,Moving,On,Fair,1,0
VEH0089,2026-08-26 13:53:28,2026-08-26,13,Wednesday,Tirunelveli,8.689699,77.780075,22.3,294.11,Moving,On,Good,1,0
VEH0089,2026-08-26 18:32:29,2026-08-26,18,Wednesday,Tirunelveli,8.696598,77.778495,53.76,226.88,Moving,On,Good,1,0
VEH0089,2026-08-26 23:04:47,2026-08-26,23,Wednesday,Coimbatore,11.024026,77.011994,44.69,19.04,Moving,On,Good,1,0
VEH0089,2026-08-27 07:20:19,2026-08-27,7,Thursday,Madurai,9.911348,78.160377,16.78,93.74,Moving,On,Excellent,1,0
VEH0089,2026-08-28 04:59:22,2026-08-28,4,Friday,Trichy,10.837355,78.723067,81.42,203.71,Moving,On,Good,1,0
VEH0089,2026-08-28 06:37:35,2026-08-28,6,Friday,Chennai,13.076235,80.331808,68.75,322.65,Moving,On,Good,1,0
VEH0089,2026-08-28 10:07:24,2026-08-28,10,Friday,Chennai,13.05687,80.352861,28.83,96.44,Moving,On,Excellent,1,0
VEH0089,2026-08-28 16:08:59,2026-08-28,16,Friday,Vellore,12.890741,79.161669,66.42,133.29,Moving,On,Good,1,0
VEH0089,2026-08-29 12:18:46,2026-08-29,12,Saturday,Coimbatore,11.014089,76.992822,20.99,1.22,Moving,On,Fair,1,0
VEH0089,2026-08-29 18:29:17,2026-08-29,18,Saturday,Coimbatore,10.996247,76.943185,67.36,118.27,Moving,On,Good,1,0
VEH0089,2026-08-30 05:54:32,2026-08-30,5,Sunday,Madurai,9.923481,78.064426,24.51,355.21,Moving,On,Excellent,1,0
VEH0089,2026-08-30 16:46:18,2026-08-30,16,Sunday,Salem,11.633644,78.131814,71.69,255.7,Moving,On,Excellent,1,0
VEH0089,2026-08-30 22:30:02,2026-08-30,22,Sunday,Chennai,13.065798,80.306748,39.74,243.69,Moving,On,Good,1,0
VEH0089,2026-08-31 00:17:10,2026-08-31,0,Monday,Coimbatore,11.043808,76.9575,25.14,80.34,Moving,On,Good,1,0
VEH0089,2026-08-31 06:58:56,2026-08-31,6,Monday,Vellore,12.926552,79.043729,55.83,69.08,Moving,On,Excellent,1,0
VEH0089,2026-08-31 07:50:17,2026-08-31,7,Monday,Salem,11.669614,78.184405,24.81,225.1,Moving,On,Excellent,1,0
VEH0089,2026-08-31 23:56:46,2026-08-31,23,Monday,Coimbatore,11.03246,77.00663,39.27,168.13,Moving,On,Good,1,0
VEH0090,2026-08-01 00:44:38,2026-08-01,0,Saturday,Trichy,10.724234,78.694928,45.11,270.86,Moving,On,Excellent,1,0
VEH0090,2026-08-01 18:40:29,2026-08-01,18,Saturday,Trichy,10.769399,78.677367,20.2,170.93,Moving,On,Excellent,1,0
VEH0090,2026-08-02 04:49:50,2026-08-02,4,Sunday,Madurai,9.970913,78.114226,40.63,307.62,Moving,On,Excellent,1,0
VEH0090,2026-08-02 12:20:43,2026-08-02,12,Sunday,Madurai,9.957363,78.053651,45.58,196.81,Moving,On,Excellent,1,0
VEH0090,2026-08-02 21:38:44,2026-08-02,21,Sunday,Chennai,13.098196,80.229501,33.94,291.18,Moving,On,Fair,1,0
VEH0090,2026-08-03 11:20:08,2026-08-03,11,Monday,Tirunelveli,8.625097,77.83929,18.14,203.78,Moving,On,Excellent,1,0
VEH0090,2026-08-03 17:08:20,2026-08-03,17,Monday,Salem,11.669465,78.062897,28.07,261.38,Moving,On,Good,1,0
VEH0090,2026-08-04 01:50:38,2026-08-04,1,Tuesday,Salem,11.669225,78.166156,38.23,347.49,Moving,On,Excellent,1,0
VEH0090,2026-08-04 03:28:51,2026-08-04,3,Tuesday,Trichy,10.816214,78.73008,16.85,0.68,Moving,On,Fair,1,0
VEH0090,2026-08-04 08:43:34,2026-08-04,8,Tuesday,Coimbatore,11.120834,76.962366,59.39,225.89,Moving,On,Good,1,0
VEH0090,2026-08-04 13:31:30,2026-08-04,13,Tuesday,Chennai,13.066501,80.284347,41.55,46.89,Moving,On,Good,1,0
VEH0090,2026-08-04 19:01:51,2026-08-04,19,Tuesday,Salem,11.688247,78.181438,49.42,167.45,Moving,On,Good,1,0
VEH0090,2026-08-04 20:57:55,2026-08-04,20,Tuesday,Trichy,10.79312,78.708442,58.05,239.19,Moving,On,Excellent,1,0
VEH0090,2026-08-05 06:20:24,2026-08-05,6,Wednesday,Tirunelveli,8.721378,77.762984,40.45,287.83,Moving,On,Poor,1,1
VEH0090,2026-08-05 18:25:49,2026-08-05,18,Wednesday,Coimbatore,11.037615,76.890177,30.41,269.81,Moving,On,Good,1,0
VEH0090,2026-08-05 21:06:31,2026-08-05,21,Wednesday,Trichy,10.77949,78.717759,21.0,317.64,Moving,On,Good,1,0
VEH0090,2026-08-06 00:00:37,2026-08-06,0,Thursday,Vellore,12.936655,79.103162,24.6,130.79,Moving,On,Excellent,1,0
VEH0090,2026-08-06 01:36:36,2026-08-06,1,Thursday,Tirunelveli,8.777702,77.705449,30.04,305.29,Moving,On,Good,1,0
VEH0090,2026-08-06 15:06:50,2026-08-06,15,Thursday,Madurai,9.919346,78.150635,32.78,23.67,Moving,On,Excellent,1,0
VEH0090,2026-08-06 16:45:03,2026-08-06,16,Thursday,Coimbatore,11.005881,76.944179,48.07,287.29,Moving,On,Good,1,0
VEH0090,2026-08-06 21:48:37,2026-08-06,21,Thursday,Vellore,12.912031,79.100633,9.27,121.47,Slow,On,Good,1,0
VEH0090,2026-08-07 03:41:17,2026-08-07,3,Friday,Erode,11.270545,77.740708,53.97,249.23,Moving,On,Excellent,1,0
VEH0090,2026-08-07 08:47:04,2026-08-07,8,Friday,Madurai,9.949199,78.105863,44.48,143.0,Moving,On,Good,1,0
VEH0090,2026-08-07 10:09:39,2026-08-07,10,Friday,Chennai,13.065061,80.276523,65.58,111.1,Moving,On,Good,1,0
VEH0090,2026-08-07 11:30:01,2026-08-07,11,Friday,Tirunelveli,8.70893,77.786647,36.79,355.74,Moving,On,Good,1,0
VEH0090,2026-08-07 13:30:32,2026-08-07,13,Friday,Coimbatore,11.01498,76.933565,14.03,212.69,Slow,On,Excellent,1,0
VEH0090,2026-08-07 15:08:45,2026-08-07,15,Friday,Coimbatore,10.954296,76.914519,28.36,250.07,Moving,On,Excellent,1,0
VEH0090,2026-08-07 16:02:19,2026-08-07,16,Friday,Madurai,9.919354,78.115649,73.61,299.43,Moving,On,Excellent,1,0
VEH0090,2026-08-07 18:16:15,2026-08-07,18,Friday,Salem,11.663167,78.158128,40.07,95.05,Moving,On,Excellent,1,0
VEH0090,2026-08-07 19:41:04,2026-08-07,19,Friday,Chennai,13.086603,80.245678,44.49,20.8,Moving,On,Fair,1,0
VEH0090,2026-08-08 02:09:26,2026-08-08,2,Saturday,Trichy,10.790356,78.694362,42.99,121.45,Moving,On,Excellent,1,0
VEH0090,2026-08-08 06:14:58,2026-08-08,6,Saturday,Erode,11.303936,77.730546,0.0,23.07,Stopped,On,Excellent,0,0
VEH0090,2026-08-08 08:15:30,2026-08-08,8,Saturday,Coimbatore,11.018024,76.970142,55.44,170.35,Moving,On,Good,1,0
VEH0090,2026-08-08 17:11:12,2026-08-08,17,Saturday,Tirunelveli,8.715917,77.71475,39.18,53.8,Moving,On,Excellent,1,0
VEH0090,2026-08-08 19:45:12,2026-08-08,19,Saturday,Tirunelveli,8.721126,77.747365,55.14,250.09,Moving,On,Good,1,0
VEH0090,2026-08-09 04:25:17,2026-08-09,4,Sunday,Coimbatore,11.032794,76.985028,57.99,256.76,Moving,On,Good,1,0
VEH0090,2026-08-09 21:34:15,2026-08-09,21,Sunday,Trichy,10.766189,78.688943,31.21,67.7,Moving,On,Excellent,1,0
VEH0090,2026-08-09 23:03:32,2026-08-09,23,Sunday,Chennai,13.108623,80.273533,60.62,14.04,Moving,On,Fair,1,0
VEH0090,2026-08-09 23:23:38,2026-08-09,23,Sunday,Madurai,9.913361,78.163759,87.82,13.39,Moving,On,Excellent,1,0
VEH0090,2026-08-10 00:52:55,2026-08-10,0,Monday,Chennai,13.096319,80.251448,59.97,263.47,Moving,On,Excellent,1,0
VEH0090,2026-08-10 06:36:39,2026-08-10,6,Monday,Erode,11.317248,77.771723,39.63,39.75,Moving,On,Excellent,1,0
VEH0090,2026-08-10 07:59:14,2026-08-10,7,Monday,Chennai,13.082719,80.210244,19.74,320.3,Moving,On,Fair,1,0
VEH0090,2026-08-10 10:46:38,2026-08-10,10,Monday,Tirunelveli,8.64624,77.766796,40.1,166.82,Moving,On,Good,1,0
VEH0090,2026-08-11 11:30:58,2026-08-11,11,Tuesday,Chennai,13.064747,80.33008,61.01,336.99,Moving,On,Good,1,0
VEH0090,2026-08-12 04:04:14,2026-08-12,4,Wednesday,Erode,11.33946,77.725119,52.55,328.77,Moving,On,Good,1,0
VEH0090,2026-08-12 16:31:58,2026-08-12,16,Wednesday,Tirunelveli,8.673029,77.789342,26.62,113.12,Moving,On,Excellent,1,0
VEH0090,2026-08-12 21:06:31,2026-08-12,21,Wednesday,Salem,11.695957,78.147286,58.79,51.2,Moving,On,Excellent,1,0
VEH0090,2026-08-13 02:54:43,2026-08-13,2,Thursday,Madurai,9.861902,78.105011,59.0,101.27,Moving,On,Excellent,1,0
VEH0090,2026-08-13 16:56:12,2026-08-13,16,Thursday,Chennai,13.077634,80.281122,0.0,354.89,Stopped,Off,Fair,0,0
VEH0090,2026-08-13 17:58:42,2026-08-13,17,Thursday,Chennai,13.121108,80.296175,36.67,231.32,Moving,On,Good,1,0
VEH0090,2026-08-13 21:26:17,2026-08-13,21,Thursday,Trichy,10.756818,78.744248,39.86,206.85,Moving,On,Excellent,1,0
VEH0090,2026-08-14 10:07:25,2026-08-14,10,Friday,Chennai,13.082697,80.244698,1.45,17.69,Stopped,Off,Good,0,0
VEH0090,2026-08-14 13:12:40,2026-08-14,13,Friday,Erode,11.347714,77.75627,36.94,77.27,Moving,On,Excellent,1,0
VEH0090,2026-08-15 02:54:04,2026-08-15,2,Saturday,Trichy,10.799037,78.720146,73.34,22.99,Moving,On,Excellent,1,0
VEH0090,2026-08-15 04:07:44,2026-08-15,4,Saturday,Vellore,12.954636,79.108,41.15,141.05,Moving,On,Excellent,1,0
VEH0090,2026-08-15 17:00:01,2026-08-15,17,Saturday,Coimbatore,11.012998,76.965159,67.81,248.73,Moving,On,Excellent,1,0
VEH0090,2026-08-16 00:50:59,2026-08-16,0,Sunday,Erode,11.41482,77.700643,23.96,132.09,Moving,On,Excellent,1,0
VEH0090,2026-08-16 04:47:35,2026-08-16,4,Sunday,Coimbatore,10.934638,76.935532,10.23,349.32,Slow,On,Good,1,0
VEH0090,2026-08-16 12:11:46,2026-08-16,12,Sunday,Vellore,12.948477,79.094684,61.32,351.43,Moving,On,Good,1,0
VEH0090,2026-08-16 13:25:26,2026-08-16,13,Sunday,Erode,11.321984,77.732778,48.49,175.83,Moving,On,Excellent,1,0
VEH0090,2026-08-16 17:04:10,2026-08-16,17,Sunday,Tirunelveli,8.765032,77.81963,12.16,229.78,Slow,On,Fair,1,0
VEH0090,2026-08-16 19:40:25,2026-08-16,19,Sunday,Madurai,9.981429,78.116723,38.32,263.27,Moving,On,Good,1,0
VEH0090,2026-08-16 19:58:16,2026-08-16,19,Sunday,Trichy,10.854727,78.67558,0.0,253.0,Stopped,On,Excellent,0,0
VEH0090,2026-08-17 05:52:00,2026-08-17,5,Monday,Madurai,9.948293,78.21002,45.52,285.27,Moving,On,Good,1,0
VEH0090,2026-08-17 12:33:46,2026-08-17,12,Monday,Coimbatore,11.020355,76.919786,38.06,27.52,Moving,On,Good,1,0
VEH0090,2026-08-17 15:45:44,2026-08-17,15,Monday,Coimbatore,10.980091,76.997806,50.68,304.46,Moving,On,Good,1,0
VEH0090,2026-08-17 16:34:50,2026-08-17,16,Monday,Tirunelveli,8.696824,77.805996,40.57,339.67,Moving,On,Excellent,1,0
VEH0090,2026-08-17 23:07:40,2026-08-17,23,Monday,Chennai,13.104044,80.256182,59.36,83.02,Moving,On,Excellent,1,0
VEH0090,2026-08-18 01:37:13,2026-08-18,1,Tuesday,Tirunelveli,8.692083,77.713254,46.66,26.55,Moving,On,Good,1,0
VEH0090,2026-08-18 13:18:05,2026-08-18,13,Tuesday,Salem,11.6563,78.125526,57.93,307.19,Moving,On,Poor,1,1
VEH0090,2026-08-18 15:36:29,2026-08-18,15,Tuesday,Vellore,12.911271,79.154548,25.84,7.89,Moving,On,Excellent,1,0
VEH0090,2026-08-19 01:12:21,2026-08-19,1,Wednesday,Vellore,12.898612,79.126611,22.94,148.4,Moving,On,Good,1,0
VEH0090,2026-08-19 13:51:15,2026-08-19,13,Wednesday,Madurai,9.950566,78.152822,71.53,105.14,Moving,On,Good,1,0
VEH0090,2026-08-19 15:18:18,2026-08-19,15,Wednesday,Madurai,9.899233,78.143434,58.81,351.17,Moving,On,Fair,1,0
VEH0090,2026-08-19 19:41:41,2026-08-19,19,Wednesday,Erode,11.361157,77.709256,34.99,334.49,Moving,On,Excellent,1,0
VEH0090,2026-08-19 20:28:33,2026-08-19,20,Wednesday,Tirunelveli,8.735841,77.758149,33.7,350.98,Moving,On,Poor,1,1
VEH0090,2026-08-20 23:17:52,2026-08-20,23,Thursday,Tirunelveli,8.698434,77.780742,7.75,313.91,Slow,On,Excellent,1,0
VEH0090,2026-08-21 06:19:44,2026-08-21,6,Friday,Salem,11.720595,78.131973,25.47,354.23,Moving,On,Good,1,0
VEH0090,2026-08-21 11:36:41,2026-08-21,11,Friday,Madurai,9.909097,78.149779,33.67,298.15,Moving,On,Excellent,1,0
VEH0090,2026-08-21 16:00:04,2026-08-21,16,Friday,Coimbatore,10.993581,76.98111,28.99,71.89,Moving,On,Good,1,0
VEH0090,2026-08-21 17:00:20,2026-08-21,17,Friday,Erode,11.35162,77.671454,36.89,282.83,Moving,On,Excellent,1,0
VEH0090,2026-08-21 21:12:33,2026-08-21,21,Friday,Trichy,10.782537,78.691177,39.42,288.31,Moving,On,Good,1,0
VEH0090,2026-08-22 00:26:45,2026-08-22,0,Saturday,Vellore,12.93249,79.154229,40.63,342.22,Moving,On,Good,1,0
VEH0090,2026-08-22 09:17:59,2026-08-22,9,Saturday,Erode,11.411096,77.676991,0.0,343.47,Stopped,Off,Excellent,0,0
VEH0090,2026-08-22 13:39:08,2026-08-22,13,Saturday,Coimbatore,10.982542,77.074485,40.61,40.62,Moving,On,Good,1,0
VEH0090,2026-08-22 16:46:37,2026-08-22,16,Saturday,Madurai,9.956807,78.125943,39.06,92.93,Moving,On,Fair,1,0
VEH0090,2026-08-22 20:32:04,2026-08-22,20,Saturday,Vellore,12.928778,79.109368,41.81,51.46,Moving,On,Good,1,0
VEH0090,2026-08-22 23:57:25,2026-08-22,23,Saturday,Trichy,10.752183,78.666551,32.01,282.75,Moving,On,Good,1,0
VEH0090,2026-08-23 00:21:58,2026-08-23,0,Sunday,Tirunelveli,8.694547,77.769805,26.75,261.6,Moving,On,Good,1,0
VEH0090,2026-08-23 15:08:05,2026-08-23,15,Sunday,Madurai,9.920926,78.186655,52.94,339.81,Moving,On,Excellent,1,0
VEH0090,2026-08-23 19:06:55,2026-08-23,19,Sunday,Salem,11.640898,78.16921,54.93,57.32,Moving,On,Good,1,0
VEH0090,2026-08-25 01:32:45,2026-08-25,1,Tuesday,Tirunelveli,8.706089,77.684897,51.01,213.29,Moving,On,Good,1,0
VEH0090,2026-08-25 02:08:28,2026-08-25,2,Tuesday,Coimbatore,11.012434,76.876781,58.23,85.3,Moving,On,Good,1,0
VEH0090,2026-08-25 23:11:48,2026-08-25,23,Tuesday,Chennai,13.113192,80.295416,24.56,318.31,Moving,On,Excellent,1,0
VEH0090,2026-08-26 03:30:44,2026-08-26,3,Wednesday,Trichy,10.84126,78.68546,42.4,21.66,Moving,On,Poor,1,1
VEH0090,2026-08-26 12:06:20,2026-08-26,12,Wednesday,Trichy,10.765936,78.728219,62.47,256.12,Moving,On,Good,1,0
VEH0090,2026-08-26 16:36:25,2026-08-26,16,Wednesday,Vellore,12.879976,79.093869,50.56,186.04,Moving,On,Fair,1,0
VEH0090,2026-08-26 19:05:58,2026-08-26,19,Wednesday,Madurai,9.890612,78.137825,30.33,87.05,Moving,On,Good,1,0
VEH0090,2026-08-26 20:30:47,2026-08-26,20,Wednesday,Tirunelveli,8.684003,77.744588,38.15,354.85,Moving,On,Good,1,0
VEH0090,2026-08-27 00:58:38,2026-08-27,0,Thursday,Tirunelveli,8.733179,77.782644,68.36,104.87,Moving,On,Good,1,0
VEH0090,2026-08-27 08:20:34,2026-08-27,8,Thursday,Chennai,13.095609,80.259641,61.62,266.06,Moving,On,Excellent,1,0
VEH0090,2026-08-27 11:25:50,2026-08-27,11,Thursday,Salem,11.603219,78.093848,36.89,198.51,Moving,On,Excellent,1,0
VEH0090,2026-08-27 22:37:41,2026-08-27,22,Thursday,Chennai,13.092906,80.256769,43.57,240.35,Moving,On,Fair,1,0
VEH0090,2026-08-28 07:46:46,2026-08-28,7,Friday,Erode,11.30248,77.711199,39.0,83.94,Moving,On,Good,1,0
VEH0090,2026-08-28 09:20:31,2026-08-28,9,Friday,Trichy,10.788741,78.736092,45.56,344.58,Moving,On,Excellent,1,0
VEH0090,2026-08-28 17:00:19,2026-08-28,17,Friday,Chennai,13.105368,80.251711,55.06,269.55,Moving,On,Excellent,1,0
VEH0090,2026-08-28 19:29:52,2026-08-28,19,Friday,Trichy,10.755995,78.661728,0.0,202.25,Stopped,Off,Good,0,0
VEH0090,2026-08-28 22:08:21,2026-08-28,22,Friday,Chennai,13.068043,80.299745,70.08,235.78,Moving,On,Excellent,1,0
VEH0090,2026-08-30 02:09:06,2026-08-30,2,Sunday,Tirunelveli,8.696459,77.740861,24.62,0.66,Moving,On,Fair,1,0
VEH0090,2026-08-30 07:08:11,2026-08-30,7,Sunday,Salem,11.674344,78.119649,36.58,167.33,Moving,On,Good,1,0
VEH0090,2026-08-30 10:42:28,2026-08-30,10,Sunday,Coimbatore,10.992494,77.051947,54.84,175.09,Moving,On,Good,1,0
VEH0090,2026-08-30 14:23:26,2026-08-30,14,Sunday,Coimbatore,11.045459,76.972734,55.56,197.93,Moving,On,Excellent,1,0
VEH0090,2026-08-30 18:13:21,2026-08-30,18,Sunday,Tirunelveli,8.74522,77.789309,14.2,219.83,Slow,On,Excellent,1,0
VEH0090,2026-08-31 10:15:22,2026-08-31,10,Monday,Chennai,13.043955,80.319643,1.67,38.52,Stopped,Off,Excellent,0,0
VEH0091,2026-08-01 10:36:08,2026-08-01,10,Saturday,Trichy,10.821323,78.663971,54.13,26.13,Moving,On,Excellent,1,0
VEH0091,2026-08-01 12:00:57,2026-08-01,12,Saturday,Salem,11.658094,78.129281,68.44,234.2,Moving,On,Excellent,1,0
VEH0091,2026-08-01 13:41:23,2026-08-01,13,Saturday,Vellore,12.871603,79.101065,24.83,148.14,Moving,On,Excellent,1,0
VEH0091,2026-08-01 16:02:01,2026-08-01,16,Saturday,Madurai,9.878028,78.067274,17.32,107.91,Moving,On,Fair,1,0
VEH0091,2026-08-01 16:31:02,2026-08-01,16,Saturday,Tirunelveli,8.648914,77.8086,17.41,341.95,Moving,On,Fair,1,0
VEH0091,2026-08-01 19:16:12,2026-08-01,19,Saturday,Madurai,9.921225,78.126439,24.35,94.73,Moving,On,Fair,1,0
VEH0091,2026-08-01 20:00:50,2026-08-01,20,Saturday,Tirunelveli,8.68263,77.716434,43.74,190.64,Moving,On,Excellent,1,0
VEH0091,2026-08-02 10:02:20,2026-08-02,10,Sunday,Chennai,13.026761,80.273453,45.74,142.43,Moving,On,Good,1,0
VEH0091,2026-08-02 12:14:01,2026-08-02,12,Sunday,Madurai,9.956031,78.153963,48.81,156.66,Moving,On,Good,1,0
VEH0091,2026-08-02 13:41:04,2026-08-02,13,Sunday,Vellore,12.861882,79.104926,10.28,137.92,Slow,On,Good,1,0
VEH0091,2026-08-02 17:53:18,2026-08-02,17,Sunday,Chennai,13.114225,80.3223,21.53,108.24,Moving,On,Fair,1,0
VEH0091,2026-08-02 21:45:26,2026-08-02,21,Sunday,Erode,11.337976,77.670732,37.51,259.73,Moving,On,Good,1,0
VEH0091,2026-08-03 00:35:04,2026-08-03,0,Monday,Trichy,10.824143,78.689606,52.04,335.88,Moving,On,Excellent,1,0
VEH0091,2026-08-03 02:22:12,2026-08-03,2,Monday,Salem,11.681637,78.166511,45.36,313.24,Moving,On,Good,1,0
VEH0091,2026-08-03 07:23:32,2026-08-03,7,Monday,Tirunelveli,8.683807,77.721754,18.21,248.77,Moving,On,Excellent,1,0
VEH0091,2026-08-03 08:46:07,2026-08-03,8,Monday,Madurai,9.929692,78.063201,20.41,133.41,Moving,On,Fair,1,0
VEH0091,2026-08-03 14:25:23,2026-08-03,14,Monday,Vellore,12.937168,79.195255,54.29,66.57,Moving,On,Good,1,0
VEH0091,2026-08-04 04:49:12,2026-08-04,4,Tuesday,Trichy,10.787391,78.705452,28.75,268.59,Moving,On,Excellent,1,0
VEH0091,2026-08-04 09:25:58,2026-08-04,9,Tuesday,Madurai,9.961164,78.108112,35.1,355.88,Moving,On,Good,1,0
VEH0091,2026-08-05 00:58:59,2026-08-05,0,Wednesday,Tirunelveli,8.711382,77.774505,2.85,22.51,Stopped,Off,Excellent,0,0
VEH0091,2026-08-05 21:15:27,2026-08-05,21,Wednesday,Trichy,10.828941,78.727543,37.92,175.92,Moving,On,Good,1,0
VEH0091,2026-08-06 03:21:30,2026-08-06,3,Thursday,Trichy,10.815652,78.683494,37.13,86.81,Moving,On,Good,1,0
VEH0091,2026-08-06 11:23:38,2026-08-06,11,Thursday,Tirunelveli,8.701273,77.777914,30.24,339.75,Moving,On,Excellent,1,0
VEH0091,2026-08-06 12:46:13,2026-08-06,12,Thursday,Trichy,10.743207,78.700579,34.73,114.43,Moving,On,Excellent,1,0
VEH0091,2026-08-06 15:33:37,2026-08-06,15,Thursday,Erode,11.323365,77.717753,22.84,56.16,Moving,On,Excellent,1,0
VEH0091,2026-08-06 21:06:12,2026-08-06,21,Thursday,Vellore,12.94035,79.105829,14.23,172.97,Slow,On,Excellent,1,0
VEH0091,2026-08-06 21:26:17,2026-08-06,21,Thursday,Tirunelveli,8.677255,77.760198,56.44,350.71,Moving,On,Poor,1,1
VEH0091,2026-08-06 23:22:21,2026-08-06,23,Thursday,Salem,11.634039,78.138989,38.09,333.14,Moving,On,Good,1,0
VEH0091,2026-08-07 12:39:12,2026-08-07,12,Friday,Tirunelveli,8.741454,77.775752,59.89,106.25,Moving,On,Excellent,1,0
VEH0091,2026-08-07 14:08:29,2026-08-07,14,Friday,Salem,11.665883,78.129616,20.26,151.25,Moving,On,Good,1,0
VEH0091,2026-08-07 14:21:53,2026-08-07,14,Friday,Chennai,13.084859,80.297418,30.3,94.32,Moving,On,Good,1,0
VEH0091,2026-08-07 14:35:16,2026-08-07,14,Friday,Tirunelveli,8.752215,77.716408,30.61,308.79,Moving,On,Fair,1,0
VEH0091,2026-08-08 01:40:25,2026-08-08,1,Saturday,Salem,11.663082,78.124618,31.66,249.64,Moving,On,Excellent,1,0
VEH0091,2026-08-08 06:28:22,2026-08-08,6,Saturday,Salem,11.678529,78.159551,42.61,69.58,Moving,On,Good,1,0
VEH0091,2026-08-08 11:45:19,2026-08-08,11,Saturday,Coimbatore,11.028988,77.023503,39.76,235.98,Moving,On,Good,1,0
VEH0091,2026-08-08 11:52:01,2026-08-08,11,Saturday,Vellore,12.955226,79.086629,67.64,58.38,Moving,On,Excellent,1,0
VEH0091,2026-08-08 14:01:28,2026-08-08,14,Saturday,Coimbatore,11.003739,76.99572,38.21,271.26,Moving,On,Excellent,1,0
VEH0091,2026-08-08 19:07:16,2026-08-08,19,Saturday,Coimbatore,10.959247,76.972951,49.6,37.47,Moving,On,Fair,1,0
VEH0091,2026-08-09 04:18:35,2026-08-09,4,Sunday,Salem,11.658394,78.177748,24.9,104.55,Moving,On,Good,1,0
VEH0091,2026-08-09 09:51:09,2026-08-09,9,Sunday,Coimbatore,11.028975,76.917048,63.86,255.81,Moving,On,Good,1,0
VEH0091,2026-08-09 20:38:27,2026-08-09,20,Sunday,Erode,11.321906,77.733985,69.94,27.51,Moving,On,Fair,1,0
VEH0091,2026-08-10 01:59:52,2026-08-10,1,Monday,Erode,11.359385,77.707728,41.35,258.39,Moving,On,Excellent,1,0
VEH0091,2026-08-10 03:18:00,2026-08-10,3,Monday,Trichy,10.791301,78.757694,57.55,227.5,Moving,On,Excellent,1,0
VEH0091,2026-08-10 11:02:16,2026-08-10,11,Monday,Salem,11.655779,78.16748,57.17,79.02,Moving,On,Good,1,0
VEH0091,2026-08-10 12:33:47,2026-08-10,12,Monday,Madurai,9.940432,78.144901,67.77,1.25,Moving,On,Fair,1,0
VEH0091,2026-08-10 14:09:45,2026-08-10,14,Monday,Trichy,10.745851,78.718594,56.25,312.0,Moving,On,Excellent,1,0
VEH0091,2026-08-10 17:01:38,2026-08-10,17,Monday,Tirunelveli,8.691961,77.809944,20.22,246.2,Moving,On,Excellent,1,0
VEH0091,2026-08-12 14:26:58,2026-08-12,14,Wednesday,Coimbatore,11.081522,77.010876,19.36,125.71,Moving,On,Good,1,0
VEH0091,2026-08-12 23:02:35,2026-08-12,23,Wednesday,Trichy,10.821146,78.728712,29.83,315.37,Moving,On,Good,1,0
VEH0091,2026-08-13 01:20:58,2026-08-13,1,Thursday,Vellore,12.876739,79.159218,51.37,234.7,Moving,On,Excellent,1,0
VEH0091,2026-08-13 03:19:16,2026-08-13,3,Thursday,Tirunelveli,8.70065,77.737849,11.75,214.1,Slow,On,Good,1,0
VEH0091,2026-08-13 09:49:53,2026-08-13,9,Thursday,Coimbatore,11.03205,76.964199,48.61,163.95,Moving,On,Excellent,1,0
VEH0091,2026-08-14 06:42:04,2026-08-14,6,Friday,Chennai,13.054251,80.201136,55.99,223.44,Moving,On,Good,1,0
VEH0091,2026-08-14 21:37:07,2026-08-14,21,Friday,Tirunelveli,8.658177,77.735215,49.9,22.58,Moving,On,Fair,1,0
VEH0091,2026-08-15 04:03:16,2026-08-15,4,Saturday,Chennai,13.036886,80.294162,52.45,351.44,Moving,On,Excellent,1,0
VEH0091,2026-08-15 11:07:22,2026-08-15,11,Saturday,Trichy,10.754858,78.694857,41.56,51.45,Moving,On,Good,1,0
VEH0091,2026-08-15 19:18:25,2026-08-15,19,Saturday,Coimbatore,11.024959,76.942955,63.76,271.43,Moving,On,Fair,1,0
VEH0091,2026-08-15 23:32:52,2026-08-15,23,Saturday,Chennai,13.103153,80.30956,70.52,66.08,Moving,On,Fair,1,0
VEH0091,2026-08-16 07:59:33,2026-08-16,7,Sunday,Salem,11.705695,78.1568,62.66,205.37,Moving,On,Poor,1,1
VEH0091,2026-08-16 10:55:53,2026-08-16,10,Sunday,Trichy,10.835452,78.663313,43.12,160.63,Moving,On,Excellent,1,0
VEH0091,2026-08-16 18:13:22,2026-08-16,18,Sunday,Chennai,13.138849,80.269674,29.17,168.01,Moving,On,Excellent,1,0
VEH0091,2026-08-17 09:06:11,2026-08-17,9,Monday,Salem,11.634354,78.199247,21.98,295.81,Moving,On,Excellent,1,0
VEH0091,2026-08-17 15:14:29,2026-08-17,15,Monday,Coimbatore,10.974811,76.942864,41.65,39.03,Moving,On,Fair,1,0
VEH0091,2026-08-17 19:04:23,2026-08-17,19,Monday,Vellore,12.926884,79.189061,13.9,254.62,Slow,On,Good,1,0
VEH0091,2026-08-18 06:34:05,2026-08-18,6,Tuesday,Trichy,10.797915,78.72196,49.1,143.16,Moving,On,Poor,1,1
