order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value
ORD002180,CUST0825,WH003,DRV0154,VEH0036,2026-07-27,Vellore,Processing,Delivered,117.09,2.41,29.24,30.69,1.45,1,48.59
ORD002181,CUST0712,WH007,DRV0131,VEH0105,2026-02-11,Madurai,Processing,Delivered,259.09,7.83,71.3,62.74,0.0,0,33.09
ORD002182,CUST0192,WH006,DRV0023,VEH0148,2026-01-01,Tirunelveli,Confirmed,Delivered,126.03,21.1,100.81,98.79,0.0,0,5.97
ORD002183,CUST0980,WH001,DRV0089,VEH0104,2026-01-17,Coimbatore,Confirmed,Delayed,100.0,5.78,36.04,41.35,5.31,1,17.3
ORD002184,CUST0023,WH005,DRV0182,VEH0178,2026-02-12,Salem,Dispatched,Delivered,100.0,42.27,230.39,217.16,0.0,0,2.37
ORD002185,CUST0552,WH004,DRV0084,VEH0012,2026-07-04,Coimbatore,Dispatched,Delivered,100.0,11.03,70.55,69.77,0.0,0,9.07
ORD002186,CUST0910,WH006,DRV0047,VEH0135,2026-03-18,Madurai,Dispatched,Delivered,128.61,3.9,31.92,31.24,0.0,0,32.98
ORD002187,CUST0336,WH009,DRV0118,VEH0168,2026-05-13,Coimbatore,Confirmed,Delivered,104.51,12.96,98.84,86.08,0.0,0,8.06
ORD002188,CUST0230,WH004,DRV0164,VEH0042,2026-08-07,Salem,Processing,Delivered,178.69,5.77,59.37,66.28,6.91,1,30.97
ORD002189,CUST0530,WH002,DRV0035,VEH0093,2026-01-30,Tirunelveli,Dispatched,Delivered,140.5,16.68,117.21,111.94,0.0,0,8.42
ORD002190,CUST0488,WH008,DRV0171,VEH0086,2026-06-22,Trichy,Dispatched,Delivered,253.54,23.3,122.25,123.78,1.53,1,10.88
ORD002191,CUST0734,WH001,DRV0161,VEH0067,2026-06-10,Chennai,Processing,Delayed,232.47,18.83,139.47,149.72,10.25,1,12.35
ORD002192,CUST0164,WH006,DRV0005,VEH0178,2026-07-04,Madurai,Dispatched,Delivered,146.86,18.55,83.28,78.71,0.0,0,7.92
ORD002193,CUST0996,WH004,DRV0004,VEH0169,2026-07-23,Erode,Processing,Delivered,406.47,8.32,51.85,49.36,0.0,0,48.85
ORD002194,CUST0423,WH006,DRV0058,VEH0152,2026-01-06,Vellore,Processing,Delivered,100.0,5.88,51.67,46.68,0.0,0,17.01
ORD002195,CUST0360,WH003,DRV0180,VEH0197,2026-07-10,Coimbatore,Dispatched,Delivered,348.69,15.46,123.46,110.86,0.0,0,22.55
ORD002196,CUST0169,WH009,DRV0200,VEH0013,2026-07-23,Salem,Confirmed,Delayed,200.64,6.19,37.29,36.61,0.0,1,32.41
ORD002197,CUST0513,WH003,DRV0107,VEH0118,2026-08-16,Madurai,Dispatched,Delivered,140.28,8.51,67.48,71.21,3.73,1,16.48
ORD002198,CUST0849,WH003,DRV0178,VEH0162,2026-02-10,Tirunelveli,Processing,Delivered,377.71,6.36,31.12,30.85,0.0,0,59.39
ORD002199,CUST0348,WH005,DRV0155,VEH0103,2026-01-16,Madurai,Dispatched,Delivered,260.38,6.89,67.23,70.19,2.96,1,37.79
ORD002200,CUST0766,WH007,DRV0138,VEH0131,2026-06-01,Trichy,Confirmed,Delivered,100.0,16.24,65.74,70.45,4.71,1,6.16
ORD002201,CUST0199,WH006,DRV0123,VEH0096,2026-04-16,Tirunelveli,Dispatched,Delivered,229.66,6.61,69.53,68.47,0.0,0,34.74
ORD002202,CUST0212,WH007,DRV0062,VEH0131,2026-05-31,Chennai,Confirmed,Delivered,229.51,16.43,144.57,138.03,0.0,0,13.97
ORD002203,CUST0682,WH009,DRV0122,VEH0152,2026-03-12,Coimbatore,Dispatched,Delivered,348.91,23.22,121.22,118.01,0.0,0,15.03
ORD002204,CUST0152,WH003,DRV0148,VEH0035,2026-08-08,Vellore,Dispatched,Delivered,265.2,7.67,77.99,68.63,0.0,0,34.58
ORD002205,CUST0885,WH005,DRV0032,VEH0020,2026-08-29,Coimbatore,Dispatched,Delivered,277.82,5.14,37.41,39.82,2.41,1,54.05
ORD002206,CUST0577,WH005,DRV0048,VEH0105,2026-01-05,Madurai,Dispatched,Delivered,136.06,20.37,83.11,86.42,3.31,1,6.68
ORD002207,CUST0530,WH003,DRV0177,VEH0172,2026-08-19,Salem,Cancelled,Cancelled,158.17,13.5,,,,0,11.72
ORD002208,CUST0090,WH010,DRV0026,VEH0076,2026-03-12,Madurai,Processing,Delivered,153.87,6.48,53.46,51.9,0.0,0,23.75
ORD002209,CUST0014,WH009,DRV0122,VEH0048,2026-06-20,Trichy,Confirmed,Delivered,100.0,8.81,42.45,49.91,7.46,1,11.35
ORD002210,CUST0019,WH009,DRV0163,VEH0043,2026-06-17,Vellore,Processing,Delivered,418.35,14.23,87.89,93.13,5.24,1,29.4
ORD002211,CUST0082,WH006,DRV0028,VEH0081,2026-04-20,Chennai,Confirmed,Delivered,100.0,3.56,24.93,26.92,1.99,1,28.09
ORD002212,CUST0761,WH005,DRV0065,VEH0068,2026-03-31,Trichy,Dispatched,Delivered,215.87,29.35,200.41,181.86,0.0,0,7.36
ORD002213,CUST0621,WH004,DRV0119,VEH0200,2026-05-23,Salem,Confirmed,Delayed,146.17,19.34,101.19,91.17,0.0,1,7.56
ORD002214,CUST0519,WH004,DRV0154,VEH0199,2026-07-05,Coimbatore,Dispatched,Delivered,155.25,11.18,52.51,56.15,3.64,1,13.89
ORD002215,CUST0832,WH005,DRV0186,VEH0183,2026-05-28,Salem,Dispatched,Delayed,281.58,28.44,129.26,146.78,17.52,1,9.9
ORD002216,CUST0002,WH002,DRV0006,VEH0154,2026-02-23,Trichy,Dispatched,Delivered,109.16,25.59,144.97,159.03,14.06,1,4.27
ORD002217,CUST0263,WH008,DRV0050,VEH0159,2026-05-13,Vellore,Dispatched,Delivered,243.9,9.75,66.54,73.69,7.15,1,25.02
ORD002218,CUST0540,WH007,DRV0049,VEH0182,2026-08-03,Coimbatore,Confirmed,Delayed,245.42,9.25,51.96,56.4,4.44,1,26.53
ORD002219,CUST0860,WH007,DRV0186,VEH0184,2026-06-02,Chennai,Dispatched,Delivered,109.49,9.5,54.82,59.56,4.74,1,11.53
ORD002220,CUST0490,WH001,DRV0046,VEH0056,2026-04-09,Madurai,Processing,Delayed,327.75,15.77,79.67,80.15,0.48,1,20.78
ORD002221,CUST0337,WH008,DRV0090,VEH0127,2026-01-19,Chennai,Dispatched,Delivered,440.9,14.99,104.09,110.04,5.95,1,29.41
ORD002222,CUST0286,WH001,DRV0149,VEH0053,2026-07-30,Madurai,Dispatched,Delayed,675.92,2.81,18.0,17.68,0.0,1,240.54
ORD002223,CUST0254,WH009,DRV0096,VEH0200,2026-01-02,Chennai,Dispatched,Delivered,152.88,14.34,72.89,76.47,3.58,1,10.66
ORD002224,CUST0597,WH006,DRV0025,VEH0189,2026-08-05,Tirunelveli,Confirmed,Delivered,205.25,14.29,119.01,108.74,0.0,0,14.36
ORD002225,CUST0485,WH008,DRV0096,VEH0034,2026-03-03,Coimbatore,Processing,Delivered,213.56,9.57,60.26,53.08,0.0,0,22.32
ORD002226,CUST0201,WH001,DRV0125,VEH0046,2026-06-14,Coimbatore,Confirmed,Delivered,279.43,11.63,91.96,94.69,2.73,1,24.03
ORD002227,CUST0292,WH006,DRV0105,VEH0084,2026-03-16,Vellore,Confirmed,Delivered,564.84,3.2,22.35,25.84,3.49,1,176.51
ORD002228,CUST0884,WH001,DRV0063,VEH0074,2026-03-18,Coimbatore,Processing,Delivered,248.75,4.57,40.41,43.83,3.42,1,54.43
ORD002229,CUST0278,WH003,DRV0083,VEH0050,2026-02-28,Tirunelveli,Dispatched,Delivered,253.19,6.19,22.18,25.19,3.01,1,40.9
ORD002230,CUST0335,WH002,DRV0066,VEH0197,2026-08-09,Tirunelveli,Processing,Delivered,100.0,15.91,114.34,119.92,5.58,1,6.29
ORD002231,CUST0590,WH002,DRV0163,VEH0011,2026-08-17,Madurai,Dispatched,In Transit,686.51,23.93,125.47,120.24,0.0,0,28.69
ORD002232,CUST0411,WH004,DRV0080,VEH0115,2026-03-13,Tirunelveli,Dispatched,Delivered,133.09,15.25,95.48,94.94,0.0,0,8.73
ORD002233,CUST0210,WH007,DRV0033,VEH0086,2026-08-17,Erode,Dispatched,Delivered,100.0,12.05,79.59,86.24,6.65,1,8.3
ORD002234,CUST0638,WH003,DRV0050,VEH0075,2026-05-03,Coimbatore,Processing,Delivered,100.0,17.44,114.6,106.09,0.0,0,5.73
ORD002235,CUST0010,WH007,DRV0152,VEH0146,2026-02-24,Salem,Processing,Delivered,223.92,1.71,31.0,34.85,3.85,1,130.95
ORD002236,CUST0240,WH009,DRV0095,VEH0159,2026-02-21,Madurai,Dispatched,Delivered,100.0,22.72,104.92,114.24,9.32,1,4.4
ORD002237,CUST0790,WH004,DRV0151,VEH0062,2026-06-15,Coimbatore,Confirmed,Delivered,187.72,10.2,52.35,49.72,0.0,0,18.4
ORD002238,CUST0919,WH007,DRV0081,VEH0023,2026-05-10,Coimbatore,Dispatched,Delayed,100.0,20.96,124.75,137.21,12.46,1,4.77
ORD002239,CUST0820,WH001,DRV0097,VEH0104,2026-07-12,Tirunelveli,Processing,In Transit,221.03,16.74,75.81,71.95,0.0,0,13.2
ORD002240,CUST0170,WH002,DRV0037,VEH0181,2026-01-01,Chennai,Dispatched,Delivered,261.59,6.48,59.09,51.69,0.0,0,40.37
ORD002241,CUST0681,WH008,DRV0100,VEH0062,2026-07-31,Salem,Dispatched,Delivered,203.22,13.04,95.11,86.51,0.0,0,15.58
ORD002242,CUST0816,WH003,DRV0063,VEH0074,2026-04-12,Salem,Dispatched,Delivered,115.28,6.88,60.42,67.28,6.86,1,16.76
ORD002243,CUST0837,WH005,DRV0184,VEH0017,2026-08-28,Tirunelveli,Processing,Delivered,320.88,14.89,75.46,75.0,0.0,0,21.55
ORD002244,CUST0947,WH008,DRV0063,VEH0126,2026-03-11,Madurai,Processing,Delivered,139.83,31.55,218.65,223.87,5.22,1,4.43
ORD002245,CUST0473,WH005,DRV0019,VEH0041,2026-04-20,Vellore,Dispatched,Delivered,160.38,14.94,66.39,57.86,0.0,0,10.73
ORD002246,CUST0769,WH001,DRV0149,VEH0109,2026-07-20,Salem,Dispatched,Delivered,130.15,6.28,53.53,46.98,0.0,0,20.72
ORD002247,CUST0472,WH002,DRV0039,VEH0008,2026-02-14,Coimbatore,Processing,Delivered,152.3,19.35,86.58,97.49,10.91,1,7.87
ORD002248,CUST0865,WH010,DRV0104,VEH0159,2026-05-15,Madurai,Confirmed,Delivered,611.74,6.04,70.31,62.63,0.0,0,101.28
ORD002249,CUST0762,WH003,DRV0083,VEH0049,2026-07-26,Tirunelveli,Confirmed,Delayed,180.69,23.33,122.55,134.96,12.41,1,7.74
ORD002250,CUST0696,WH010,DRV0200,VEH0112,2026-02-24,Trichy,Dispatched,Delivered,100.0,5.3,39.73,42.0,2.27,1,18.87
ORD002251,CUST0229,WH002,DRV0154,VEH0185,2026-08-26,Chennai,Processing,In Transit,100.0,21.42,103.91,108.69,4.78,1,4.67
ORD002252,CUST0839,WH009,DRV0105,VEH0176,2026-06-22,Chennai,Cancelled,Cancelled,151.48,7.82,,,,0,19.37
ORD002253,CUST0408,WH005,DRV0179,VEH0181,2026-06-03,Trichy,Dispatched,Delivered,108.15,15.93,99.62,90.07,0.0,0,6.79
ORD002254,CUST0399,WH001,DRV0060,VEH0190,2026-05-17,Tirunelveli,Dispatched,Delivered,336.06,19.48,128.67,135.59,6.92,1,17.25
ORD002255,CUST0203,WH008,DRV0082,VEH0106,2026-01-07,Madurai,Dispatched,Delivered,100.0,12.94,54.78,50.03,0.0,0,7.73
ORD002256,CUST0684,WH003,DRV0092,VEH0178,2026-07-28,Vellore,Cancelled,Cancelled,167.77,8.43,,,,0,19.9
ORD002257,CUST0593,WH009,DRV0122,VEH0055,2026-05-07,Trichy,Cancelled,Cancelled,349.64,13.26,,,,0,26.37
ORD002258,CUST0049,WH009,DRV0124,VEH0137,2026-03-02,Salem,Confirmed,Delivered,120.35,10.2,51.37,53.86,2.49,1,11.8
ORD002259,CUST0727,WH006,DRV0097,VEH0032,2026-07-14,Coimbatore,Processing,Delivered,241.14,11.41,101.77,95.7,0.0,0,21.13
ORD002260,CUST0689,WH004,DRV0134,VEH0087,2026-03-08,Trichy,Dispatched,In Transit,176.58,3.57,29.37,29.07,0.0,0,49.46
ORD002261,CUST0964,WH009,DRV0135,VEH0096,2026-01-21,Trichy,Dispatched,Delivered,177.59,17.14,77.92,71.75,0.0,0,10.36
ORD002262,CUST0095,WH009,DRV0188,VEH0057,2026-05-13,Salem,Dispatched,In Transit,252.83,12.69,62.57,69.84,7.27,1,19.92
ORD002263,CUST0118,WH002,DRV0189,VEH0100,2026-02-22,Madurai,Confirmed,Delayed,100.0,2.96,50.18,48.18,0.0,1,33.78
ORD002264,CUST0610,WH010,DRV0133,VEH0005,2026-07-18,Coimbatore,Dispatched,Delivered,396.31,8.8,66.84,61.77,0.0,0,45.04
ORD002265,CUST0074,WH006,DRV0091,VEH0119,2026-01-27,Coimbatore,Confirmed,Delivered,100.0,2.24,17.19,15.94,0.0,0,44.64
ORD002266,CUST0037,WH004,DRV0136,VEH0112,2026-01-28,Chennai,Dispatched,Delivered,379.31,11.58,54.47,47.82,0.0,0,32.76
ORD002267,CUST0330,WH003,DRV0102,VEH0193,2026-05-26,Coimbatore,Processing,Delivered,240.35,15.63,98.19,113.18,14.99,1,15.38
ORD002268,CUST0426,WH010,DRV0161,VEH0178,2026-04-29,Coimbatore,Dispatched,Delivered,246.54,7.06,60.96,63.92,2.96,1,34.92
ORD002269,CUST0187,WH006,DRV0185,VEH0095,2026-04-13,Coimbatore,Confirmed,Delivered,517.74,6.7,31.92,32.15,0.23,1,77.27
ORD002270,CUST0384,WH008,DRV0140,VEH0063,2026-02-11,Coimbatore,Processing,Delayed,391.21,8.49,53.01,56.22,3.21,1,46.08
ORD002271,CUST0459,WH009,DRV0101,VEH0186,2026-03-06,Salem,Dispatched,Delayed,307.73,6.68,60.51,64.17,3.66,1,46.07
ORD002272,CUST0991,WH009,DRV0125,VEH0185,2026-01-28,Tirunelveli,Processing,Delivered,149.69,5.87,50.8,56.27,5.47,1,25.5
ORD002273,CUST0778,WH002,DRV0037,VEH0115,2026-02-10,Vellore,Dispatched,In Transit,143.39,2.67,62.57,57.2,0.0,0,53.7
ORD002274,CUST0747,WH008,DRV0143,VEH0137,2026-04-20,Chennai,Dispatched,Delivered,313.24,6.53,56.93,50.72,0.0,0,47.97
ORD002275,CUST0870,WH008,DRV0017,VEH0099,2026-02-15,Tirunelveli,Dispatched,Delivered,243.31,3.65,34.66,39.62,4.96,1,66.66
ORD002276,CUST0309,WH005,DRV0037,VEH0026,2026-01-19,Trichy,Processing,Delivered,220.47,22.67,92.69,103.4,10.71,1,9.73
ORD002277,CUST0426,WH004,DRV0179,VEH0191,2026-07-29,Chennai,Dispatched,Delivered,174.69,25.21,108.65,118.29,9.64,1,6.93
ORD002278,CUST0392,WH009,DRV0157,VEH0194,2026-02-02,Madurai,Dispatched,Delayed,139.06,15.05,74.06,73.86,0.0,1,9.24
ORD002279,CUST0331,WH004,DRV0003,VEH0034,2026-02-25,Tirunelveli,Dispatched,Delivered,100.0,21.96,160.3,147.42,0.0,0,4.55
ORD002280,CUST0852,WH010,DRV0154,VEH0081,2026-07-01,Tirunelveli,Dispatched,Delivered,275.42,6.15,41.51,47.63,6.12,1,44.78
ORD002281,CUST0408,WH004,DRV0104,VEH0006,2026-06-05,Trichy,Processing,Delivered,161.08,15.54,113.07,108.61,0.0,0,10.37
ORD002282,CUST0307,WH003,DRV0121,VEH0062,2026-06-12,Erode,Processing,Delivered,154.42,15.28,82.89,92.64,9.75,1,10.11
ORD002283,CUST0071,WH010,DRV0045,VEH0095,2026-03-07,Chennai,Processing,Delivered,100.0,13.39,97.94,85.8,0.0,0,7.47
ORD002284,CUST0444,WH003,DRV0134,VEH0075,2026-06-17,Chennai,Confirmed,Delivered,192.53,8.32,61.89,55.28,0.0,0,23.14
ORD002285,CUST0149,WH003,DRV0099,VEH0169,2026-08-01,Chennai,Processing,Delivered,100.0,11.04,89.76,79.09,0.0,0,9.06
ORD002286,CUST0876,WH007,DRV0182,VEH0054,2026-05-20,Erode,Dispatched,Delivered,136.66,13.05,91.55,103.82,12.27,1,10.47
ORD002287,CUST0437,WH005,DRV0147,VEH0164,2026-07-19,Chennai,Dispatched,In Transit,303.46,12.85,75.25,75.52,0.27,1,23.62
ORD002288,CUST0262,WH009,DRV0013,VEH0091,2026-04-08,Chennai,Processing,Delivered,188.88,5.62,44.12,49.04,4.92,1,33.61
ORD002289,CUST0799,WH002,DRV0057,VEH0084,2026-05-31,Tirunelveli,Dispatched,Delivered,169.27,24.25,116.64,113.23,0.0,0,6.98
ORD002290,CUST0652,WH004,DRV0073,VEH0113,2026-08-26,Chennai,Dispatched,Delivered,113.04,11.62,82.54,89.73,7.19,1,9.73
ORD002291,CUST0357,WH002,DRV0083,VEH0084,2026-02-21,Salem,Dispatched,Delivered,126.99,17.85,96.82,89.55,0.0,0,7.11
ORD002292,CUST0909,WH008,DRV0085,VEH0130,2026-02-16,Erode,Dispatched,Delivered,508.0,7.55,54.56,52.3,0.0,0,67.28
ORD002293,CUST0305,WH004,DRV0185,VEH0101,2026-04-19,Salem,Dispatched,Delivered,300.92,14.91,63.92,62.58,0.0,0,20.18
ORD002294,CUST0543,WH001,DRV0174,VEH0027,2026-02-19,Vellore,Confirmed,Delayed,134.24,12.15,49.4,45.01,0.0,1,11.05
ORD002295,CUST0777,WH010,DRV0012,VEH0018,2026-08-01,Trichy,Processing,Delivered,169.25,6.04,46.41,46.41,0.0,0,28.02
ORD002296,CUST0155,WH003,DRV0157,VEH0124,2026-06-22,Coimbatore,Confirmed,In Transit,212.89,11.15,64.8,69.61,4.81,1,19.09
ORD002297,CUST0116,WH007,DRV0097,VEH0011,2026-07-21,Chennai,Cancelled,Cancelled,240.99,9.02,,,,0,26.72
ORD002298,CUST0949,WH003,DRV0065,VEH0172,2026-07-05,Tirunelveli,Processing,Delivered,178.43,9.66,60.48,53.19,0.0,0,18.47
ORD002299,CUST0721,WH005,DRV0049,VEH0004,2026-01-04,Coimbatore,Dispatched,Delivered,100.0,19.87,79.73,77.38,0.0,0,5.03
ORD002300,CUST0627,WH002,DRV0127,VEH0103,2026-08-17,Salem,Processing,Delivered,177.6,10.32,103.83,99.94,0.0,0,17.21
ORD002301,CUST0051,WH008,DRV0132,VEH0083,2026-03-21,Madurai,Dispatched,Delayed,170.7,19.12,94.7,83.77,0.0,1,8.93
ORD002302,CUST0072,WH004,DRV0028,VEH0043,2026-08-05,Vellore,Confirmed,Delayed,690.38,15.83,72.25,71.92,0.0,1,43.61
ORD002303,CUST0923,WH001,DRV0050,VEH0039,2026-04-14,Tirunelveli,Confirmed,Delivered,1042.77,11.95,70.26,61.15,0.0,0,87.26
ORD002304,CUST0640,WH004,DRV0012,VEH0059,2026-05-07,Chennai,Processing,In Transit,275.17,20.58,125.84,140.15,14.31,1,13.37
ORD002305,CUST0936,WH008,DRV0083,VEH0153,2026-01-30,Tirunelveli,Processing,Delivered,116.73,19.58,140.76,139.21,0.0,0,5.96
ORD002306,CUST0761,WH009,DRV0018,VEH0079,2026-03-17,Trichy,Cancelled,Cancelled,281.85,11.97,,,,0,23.55
ORD002307,CUST0830,WH001,DRV0107,VEH0084,2026-06-04,Coimbatore,Dispatched,Delayed,100.0,12.57,80.73,81.88,1.15,1,7.96
ORD002308,CUST0826,WH006,DRV0111,VEH0081,2026-07-30,Trichy,Confirmed,Delivered,128.22,20.72,110.21,122.3,12.09,1,6.19
ORD002309,CUST0143,WH004,DRV0111,VEH0055,2026-04-17,Chennai,Processing,Delivered,100.0,16.46,109.94,119.92,9.98,1,6.08
ORD002310,CUST0167,WH008,DRV0134,VEH0065,2026-04-14,Vellore,Dispatched,Delivered,259.27,24.09,93.93,102.85,8.92,1,10.76
ORD002311,CUST0070,WH001,DRV0068,VEH0093,2026-05-31,Coimbatore,Confirmed,Delivered,100.0,10.18,86.08,90.99,4.91,1,9.82
ORD002312,CUST0992,WH005,DRV0076,VEH0108,2026-06-27,Tirunelveli,Dispatched,In Transit,150.42,4.96,42.52,47.76,5.24,1,30.33
ORD002313,CUST0496,WH001,DRV0023,VEH0083,2026-04-28,Tirunelveli,Dispatched,Delivered,176.15,6.9,43.21,39.54,0.0,0,25.53
ORD002314,CUST0520,WH004,DRV0156,VEH0094,2026-03-14,Coimbatore,Confirmed,Delivered,177.9,2.82,9.16,10.0,0.84,1,63.09
ORD002315,CUST0163,WH002,DRV0040,VEH0153,2026-03-08,Tirunelveli,Processing,Delivered,133.3,6.6,76.64,78.61,1.97,1,20.2
ORD002316,CUST0575,WH010,DRV0098,VEH0037,2026-01-03,Chennai,Cancelled,Cancelled,225.62,16.35,,,,0,13.8
ORD002317,CUST0287,WH009,DRV0048,VEH0122,2026-05-08,Madurai,Dispatched,Delivered,100.0,10.29,65.56,74.38,8.82,1,9.72
ORD002318,CUST0234,WH002,DRV0162,VEH0075,2026-04-12,Erode,Dispatched,Delivered,561.46,6.01,51.02,45.6,0.0,0,93.42
ORD002319,CUST0730,WH004,DRV0092,VEH0082,2026-06-23,Chennai,Dispatched,Delivered,100.0,7.67,43.69,39.68,0.0,0,13.04
ORD002320,CUST0938,WH003,DRV0190,VEH0054,2026-01-15,Trichy,Cancelled,Cancelled,186.01,13.4,,,,0,13.88
ORD002321,CUST0344,WH001,DRV0186,VEH0073,2026-08-07,Salem,Confirmed,In Transit,272.12,7.94,45.85,47.1,1.25,1,34.27
ORD002322,CUST0883,WH001,DRV0162,VEH0156,2026-04-26,Salem,Dispatched,Delivered,282.52,9.54,57.54,64.47,6.93,1,29.61
ORD002323,CUST0253,WH002,DRV0057,VEH0091,2026-08-09,Erode,Dispatched,Delivered,300.06,3.72,44.11,49.99,5.88,1,80.66
ORD002324,CUST0706,WH008,DRV0029,VEH0110,2026-04-28,Vellore,Dispatched,Delivered,100.0,22.35,126.99,123.09,0.0,0,4.47
ORD002325,CUST0809,WH002,DRV0090,VEH0052,2026-04-21,Salem,Dispatched,Delivered,100.0,24.34,175.19,159.49,0.0,0,4.11
ORD002326,CUST0257,WH001,DRV0124,VEH0192,2026-02-21,Erode,Dispatched,Delivered,198.01,6.23,54.25,48.44,0.0,0,31.78
ORD002327,CUST0842,WH006,DRV0180,VEH0038,2026-06-11,Vellore,Processing,Delayed,247.83,8.8,59.63,63.67,4.04,1,28.16
ORD002328,CUST0506,WH001,DRV0098,VEH0044,2026-04-11,Coimbatore,Processing,Delivered,410.4,2.6,15.03,15.88,0.85,1,157.85
ORD002329,CUST0754,WH010,DRV0008,VEH0087,2026-03-04,Coimbatore,Dispatched,In Transit,129.79,21.22,106.12,120.56,14.44,1,6.12
ORD002330,CUST0471,WH009,DRV0093,VEH0062,2026-06-25,Erode,Confirmed,Delivered,100.66,4.49,29.07,26.86,0.0,0,22.42
ORD002331,CUST0289,WH006,DRV0107,VEH0068,2026-01-28,Chennai,Dispatched,Delivered,127.05,10.82,78.9,84.59,5.69,1,11.74
ORD002332,CUST0620,WH010,DRV0104,VEH0166,2026-06-11,Coimbatore,Confirmed,Delivered,787.32,5.39,25.86,26.01,0.15,1,146.07
ORD002333,CUST0549,WH006,DRV0144,VEH0178,2026-08-20,Tirunelveli,Dispatched,Delivered,480.72,10.98,76.75,68.0,0.0,0,43.78
ORD002334,CUST0892,WH001,DRV0092,VEH0061,2026-05-31,Erode,Dispatched,Delivered,162.36,18.75,134.55,125.09,0.0,0,8.66
ORD002335,CUST0825,WH007,DRV0158,VEH0028,2026-03-19,Trichy,Confirmed,Delivered,417.85,15.76,80.74,93.25,12.51,1,26.51
ORD002336,CUST0505,WH003,DRV0087,VEH0070,2026-04-08,Tirunelveli,Dispatched,Delivered,124.95,16.51,93.48,109.66,16.18,1,7.57
ORD002337,CUST0523,WH001,DRV0093,VEH0097,2026-05-21,Chennai,Dispatched,Delivered,337.12,4.15,60.29,55.5,0.0,0,81.23
ORD002338,CUST0084,WH009,DRV0084,VEH0031,2026-02-12,Erode,Dispatched,Delivered,100.0,10.64,79.49,78.26,0.0,0,9.4
ORD002339,CUST0730,WH008,DRV0081,VEH0185,2026-07-03,Trichy,Cancelled,Cancelled,228.54,33.86,,,,0,6.75
ORD002340,CUST0750,WH004,DRV0154,VEH0127,2026-01-09,Salem,Confirmed,Delivered,351.66,12.89,82.02,91.43,9.41,1,27.28
ORD002341,CUST0559,WH003,DRV0185,VEH0138,2026-04-22,Vellore,Processing,In Transit,146.6,11.25,106.48,95.79,0.0,0,13.03
ORD002342,CUST0962,WH002,DRV0039,VEH0140,2026-04-14,Trichy,Processing,Delivered,270.08,9.3,57.19,52.86,0.0,0,29.04
ORD002343,CUST0345,WH002,DRV0033,VEH0007,2026-01-27,Tirunelveli,Dispatched,In Transit,125.84,12.14,91.69,82.07,0.0,0,10.37
ORD002344,CUST0379,WH003,DRV0078,VEH0088,2026-03-29,Salem,Dispatched,Delivered,220.81,10.96,67.33,70.7,3.37,1,20.15
ORD002345,CUST0132,WH001,DRV0031,VEH0156,2026-05-04,Coimbatore,Dispatched,Delayed,132.55,30.3,114.43,122.68,8.25,1,4.37
ORD002346,CUST0211,WH010,DRV0021,VEH0075,2026-05-09,Chennai,Dispatched,Delivered,308.72,18.04,98.77,110.29,11.52,1,17.11
ORD002347,CUST0717,WH007,DRV0178,VEH0020,2026-07-18,Madurai,Dispatched,Delivered,100.0,10.12,95.28,84.39,0.0,0,9.88
ORD002348,CUST0595,WH002,DRV0128,VEH0120,2026-08-18,Erode,Dispatched,Delivered,100.0,17.48,125.53,139.01,13.48,1,5.72
ORD002349,CUST0077,WH006,DRV0134,VEH0065,2026-03-22,Vellore,Dispatched,Delivered,423.57,6.58,58.71,66.28,7.57,1,64.37
ORD002350,CUST0951,WH006,DRV0188,VEH0155,2026-06-04,Trichy,Dispatched,Delivered,100.0,10.85,43.79,48.24,4.45,1,9.22
ORD002351,CUST0140,WH004,DRV0090,VEH0144,2026-04-17,Chennai,Dispatched,Delivered,119.5,7.94,38.29,35.41,0.0,0,15.05
ORD002352,CUST0128,WH004,DRV0141,VEH0164,2026-03-11,Tirunelveli,Processing,Delivered,165.28,16.76,130.96,117.26,0.0,0,9.86
ORD002353,CUST0066,WH001,DRV0058,VEH0070,2026-01-10,Madurai,Confirmed,In Transit,228.02,10.34,67.96,62.16,0.0,0,22.05
ORD002354,CUST0933,WH006,DRV0172,VEH0138,2026-07-05,Chennai,Dispatched,Delivered,132.88,12.02,57.69,56.62,0.0,0,11.05
ORD002355,CUST0754,WH008,DRV0032,VEH0044,2026-07-16,Madurai,Dispatched,Delivered,100.0,9.83,84.76,73.82,0.0,0,10.17
ORD002356,CUST0663,WH010,DRV0059,VEH0147,2026-03-06,Chennai,Dispatched,Delivered,402.25,13.79,82.33,94.56,12.23,1,29.17
ORD002357,CUST0567,WH004,DRV0103,VEH0090,2026-06-14,Vellore,Dispatched,Delivered,359.47,16.92,136.97,123.38,0.0,0,21.25
ORD002358,CUST0147,WH001,DRV0081,VEH0193,2026-08-12,Salem,Confirmed,Delivered,141.66,24.38,114.0,116.53,2.53,1,5.81
ORD002359,CUST0067,WH004,DRV0173,VEH0074,2026-01-16,Madurai,Dispatched,Delivered,100.0,9.23,44.53,45.14,0.61,1,10.83
ORD002360,CUST0472,WH002,DRV0183,VEH0190,2026-04-09,Vellore,Processing,Delayed,221.19,5.61,49.84,56.11,6.27,1,39.43
